state_fips,state_abbr,state_name,year,P01,P01_status,P02,P02_status,P03,P03_status,P04,P04_status,P05,P05_status,P06,P06_status,P07,P07_status,P08,P08_status,P09,P09_status,P10,P10_status,P11,P11_status,P12,P12_status,P13,P13_status,P14,P14_status,P01_P02_COMBINED,P01_P02_COMBINED_status
27,MN,Minnesota,2004,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,78.96,OBSERVED,,MISSING,3.881901357250301,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2005,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.9438643424737645,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2006,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.041014378659663,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2007,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.14675594556233,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2008,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,78.09,OBSERVED,,MISSING,4.334271389959021,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2009,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.467353366269011,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2010,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,12.84417055195133,OBSERVED,4.594295466673094,OBSERVED,11.4512584832539,OBSERVED,39.01287663658582,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2011,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,13.2787659559157,OBSERVED,4.3133792938342355,OBSERVED,11.92675515519227,OBSERVED,38.07621357981227,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2012,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,76.5,OBSERVED,11.6045827645628,OBSERVED,4.301999070199908,OBSERVED,11.08052334198064,OBSERVED,35.96179695336751,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2013,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,12.01546838229354,OBSERVED,4.125973595689677,OBSERVED,9.837431134703802,OBSERVED,34.96086033656084,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2014,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,11.92892113049908,OBSERVED,4.3255912475826035,OBSERVED,9.941973087250558,OBSERVED,34.96247409324755,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2015,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,13.05321920508878,OBSERVED,4.419217936098492,OBSERVED,11.33980061756756,OBSERVED,36.38269340308582,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2016,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,74.67,OBSERVED,,MISSING,4.491653032562585,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2017,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,35.87058320282548,OBSERVED,,MISSING,12.8671342427494,OBSERVED,,MISSING,24.0891783627866,OBSERVED,45.11665662593676,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2018,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.2235701924952425,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2019,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,34.06903934163638,OBSERVED,,MISSING,13.4881367707149,OBSERVED,4.83045106136414,OBSERVED,29.69285178432158,OBSERVED,40.09376504295133,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2020,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,79.21,OBSERVED,,MISSING,4.822103822064947,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2021,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,33.5342497073812,OBSERVED,,MISSING,9.736517572921324,OBSERVED,,MISSING,26.05890371816922,OBSERVED,35.48925396750596,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2022,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,5.090212274469314,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
27,MN,Minnesota,2023,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,35.08035577653283,OBSERVED,,MISSING,11.31333070026364,OBSERVED,5.226114363841221,OBSERVED,30.11619014006744,OBSERVED,36.40687071831559,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2000,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,1.7483787999591343,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2001,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,1.939015644617549,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2002,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,1.8966789229018557,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2003,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.134356374062515,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2004,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.252674791710655,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2005,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.319728914159706,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2006,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.4161972999451287,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2007,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.551266071337101,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2008,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.788853811953704,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2009,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,2.941758985309456,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2010,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,9.643140597675561,OBSERVED,3.2525251505159707,OBSERVED,7.993045798943822,OBSERVED,26.16083651461678,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2011,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,9.279126674247413,OBSERVED,2.933725660398765,OBSERVED,9.447343079456521,OBSERVED,25.63199140085162,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2012,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,59.34,OBSERVED,8.632178540937483,OBSERVED,2.910608761847069,OBSERVED,9.48614624184178,OBSERVED,25.73086162672992,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2013,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,7.466249173306836,OBSERVED,2.7737279498996434,OBSERVED,7.784823388776089,OBSERVED,27.50526072290628,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2014,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,6.92170896630136,OBSERVED,2.954652106426302,OBSERVED,6.424945543727715,OBSERVED,21.11153535427905,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2015,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,5.993085414164395,OBSERVED,3.110127612214575,OBSERVED,6.682382018517235,OBSERVED,18.3335908058925,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2016,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,55.17,OBSERVED,,MISSING,3.1585687797913122,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2017,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,19.5648791139943,OBSERVED,,MISSING,8.437619876646432,OBSERVED,,MISSING,18.40932384620839,OBSERVED,23.83309792280179,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2018,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.0038094069521426,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2019,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,21.59478405749103,OBSERVED,,MISSING,7.780164073155977,OBSERVED,3.5772961564044645,OBSERVED,20.1211923739506,OBSERVED,26.0326151328982,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2020,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,60.63,OBSERVED,,MISSING,3.632357797721681,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2021,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,20.85626321637698,OBSERVED,,MISSING,7.70022357818485,OBSERVED,,MISSING,18.09931337332,OBSERVED,21.19524749369322,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2022,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.8459601596228286,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
28,MS,Mississippi,2023,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,17.78671890188034,OBSERVED,,MISSING,9.00227037693029,OBSERVED,4.009946627025299,OBSERVED,20.87050878892751,OBSERVED,16.23924761509359,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2000,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.1475125662419514,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2001,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.3179451962031803,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2002,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.3972853788442814,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2003,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.58321176487279,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2004,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,66.11,OBSERVED,,MISSING,3.675704942167714,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2005,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.775452049116626,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2006,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.833841317307877,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2007,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.9370800929137313,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2008,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,68.21,OBSERVED,,MISSING,4.026053036538668,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2009,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.145551952932082,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2010,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,9.611896071171731,OBSERVED,4.2210847770938695,OBSERVED,10.24731564311939,OBSERVED,29.62652709178666,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2011,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,7.307012942051963,OBSERVED,3.887089094956699,OBSERVED,9.964465386413899,OBSERVED,31.99267379630334,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2012,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,64.11,OBSERVED,8.24223174640668,OBSERVED,3.861416485521887,OBSERVED,9.198631370671345,OBSERVED,31.31136546485217,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2013,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,9.644170558409968,OBSERVED,3.688902958453176,OBSERVED,10.73613570167532,OBSERVED,31.92972068887669,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2014,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,7.883004268402469,OBSERVED,3.8716779471640317,OBSERVED,7.57628394975199,OBSERVED,27.45305434783678,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2015,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,6.515597207909862,OBSERVED,4.008617688581069,OBSERVED,8.147434308772176,OBSERVED,22.8418237223136,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2016,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,62.25,OBSERVED,,MISSING,4.089710975371115,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2017,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,29.28388063700576,OBSERVED,,MISSING,12.07929476413788,OBSERVED,,MISSING,22.19311992875596,OBSERVED,31.9387736256129,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2018,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,3.8054282200449037,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2019,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,30.64080853367188,OBSERVED,,MISSING,12.19266612456452,OBSERVED,4.470663914436587,OBSERVED,22.13385569054277,OBSERVED,36.50888127235671,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2020,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,65.49,OBSERVED,,MISSING,4.489614466076934,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2021,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,28.28399534197959,OBSERVED,,MISSING,6.966071596633306,OBSERVED,,MISSING,16.29747402372658,OBSERVED,30.45626073493834,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2022,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.679814439238175,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
29,MO,Missouri,2023,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,26.1778047233472,OBSERVED,,MISSING,10.54940922300453,OBSERVED,4.895293146266815,OBSERVED,20.37653923534367,OBSERVED,26.60903666556895,OBSERVED,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
30,MT,Montana,2000,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,62.67,OBSERVED,,MISSING,4.610671042396708,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
30,MT,Montana,2001,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,4.897674762200359,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
30,MT,Montana,2002,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,PENDING_EXECUTION,,MISSING,,MISSING,,MISSING,5.568919353228756,OBSERVED,,MISSING,,MISSING,,PENDING_EXECUTION,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,STRUCTURAL_MISSING,,PENDING_EXECUTION
