state,year,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note
Montana,2008,0.17090295,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Montana,2009,0.33986005,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Montana,2010,0.31943148,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Montana,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2017,,0.38836436,0.35725277,0.53513704,0.67151461,0.98379644,0.84232068,0.9265905,0.8165256,0.4468371,0.2589331,0.6548078,0.1966093,0.1001249,0.1592749,0.2806985,0.2226752,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Montana,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2019,,0.37436206,0.35214448,0.54566309,0.65015036,0.97623914,0.78827092,0.89076868,0.77716146,0.36768702,0.22114662,0.6366024,0.16831816,0.1155262,0.13052822,0.24865749,0.20476158,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Montana,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2021,,0.31058638,0.28988958,0.56712328,0.68842755,0.97507205,0.80067305,0.87475245,0.7851616,0.36598715,0.21533859,0.68077056,0.18675351,0.10823271,0.12400504,0.22478424,0.27608876,0.33820501,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Montana,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Montana,2023,,0.372431,0.2991183,0.6049268,0.6797378,0.9894425,0.7912442,0.856099,0.7062883,0.3415738,0.1616198,0.6421627,0.197213,0.096558,0.1359065,0.2814832,0.298413,0.4293718,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nebraska,2000,0.54551005,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2001,0.8665293,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2002,1.089606,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2003,0.694363,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2004,0.6084112,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2005,0.8439925,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2006,0.0077333916,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2007,0.01792664,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2008,0.046502993,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2009,0.5181863,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2010,0.5847717,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nebraska,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2017,,0.40153343,0.36458901,0.58784827,0.54545211,0.97633317,0.7925661,0.8726935,0.7430351,0.3718222,0.2092999,0.6297383,0.1612301,0.0671143,0.1375539,0.2952576,0.1641208,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nebraska,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2019,,0.43543866,0.39518611,0.61159253,0.61304369,0.98288321,0.76489811,0.87209729,0.71594229,0.29720821,0.18614993,0.53956065,0.14094562,0.07223675,0.10557768,0.22428914,0.19306707,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nebraska,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2021,,0.33902542,0.32153113,0.61138524,0.66364382,0.98372936,0.78574105,0.88263074,0.79534292,0.38142607,0.21725904,0.68378022,0.15707931,0.05586343,0.10898049,0.2354024,0.24128004,0.45638446,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nebraska,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Nebraska,2023,,0.4032386,0.3429598,0.5671687,0.6118664,0.97684,0.7356463,0.8828589,0.717215,0.2841304,0.1596346,0.6121173,0.1178879,0.0657673,0.1106478,0.2462333,0.2434585,0.4898885,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nevada,2000,0.064262755,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2001,-0.019935897,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2002,-0.18777846,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2003,-0.109523304,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2004,-0.46853673,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2005,-0.23427126,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2006,-0.46369326,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2007,-0.30665714,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2008,-0.18963212,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2009,0.33557826,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2010,0.39459512,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
Nevada,2011,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2012,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2013,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2014,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2015,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2016,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2017,,0.24354774,0.22916635,0.45555745,0.43173073,0.96343292,0.65653347,0.8437814,0.6740802,0.24815,0.1950657,0.4011292,0.1023971,0.0736151,0.0904063,0.1343759,0.1174041,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nevada,2018,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2019,,0.21782388,0.17382791,0.37430248,0.44529539,0.96989081,0.64629333,0.79836551,0.74644147,0.27212629,0.19909633,0.44637321,0.07997486,0.03809792,0.0767203,0.16493624,0.1380584,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nevada,2020,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2021,,0.16829928,0.20986168,0.41340125,0.36716666,0.95267662,0.59593554,0.80207962,0.70519061,0.21060456,0.24522542,0.53478311,0.10234665,0.09648386,0.06508234,0.13001757,0.1674841,0.3218617,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
Nevada,2022,,,,,,,,,,,,,,,,,,,0,0,0,
Nevada,2023,,0.1856878,0.1729108,0.3387454,0.457395,0.9752004,0.6452878,0.7852801,0.7330632,0.2995134,0.1603958,0.5433767,0.0673613,0.0448197,0.0759096,0.1691719,0.141846,0.3394621,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Hampshire,2000,0.6307299,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2001,0.8694762,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2002,0.6457345,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2003,0.56008303,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2004,0.94261014,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2005,1.3283079,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2006,1.5318563,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2007,1.6111801,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2008,1.8073212,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2009,2.2467449,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2010,2.3271406,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Hampshire,2011,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2012,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2013,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2014,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2015,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2016,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2017,,0.35698711,0.31499605,0.65552375,0.5431169,0.98885182,0.75960245,0.902519,0.7512665,0.347238,0.1739601,0.535324,0.1663908,0.1023026,0.1609351,0.2309315,0.1439188,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Hampshire,2018,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2019,,0.32210938,0.33168781,0.59570566,0.58505195,0.99698762,0.70933865,0.87214871,0.73798696,0.30050184,0.18652031,0.55052082,0.11717473,0.08053191,0.18494154,0.27430881,0.17773005,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Hampshire,2020,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2021,,0.27915103,0.2942177,0.59374652,0.52449016,0.96717287,0.67566794,0.84319079,0.75868583,0.33897372,0.17831218,0.53719904,0.11958216,0.08753665,0.11903574,0.21249521,0.20876937,0.39398832,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Hampshire,2022,,,,,,,,,,,,,,,,,,,0,0,0,
New Hampshire,2023,,0.2963946,0.2966554,0.5840593,0.5974772,0.9829012,0.7037384,0.8797522,0.695236,0.3045623,0.1731942,0.5224911,0.1171877,0.0555248,0.164519,0.2283486,0.2606235,0.4846367,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Jersey,2000,-0.0416767,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2001,-0.0763012,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2002,-0.053308934,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2003,0.21079783,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2004,0.10892465,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2005,0.17818774,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2006,-0.061680224,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2007,-0.07624923,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2008,-0.06637413,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2009,0.07292936,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2010,0.09364901,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Jersey,2011,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2012,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2013,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2014,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2015,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2016,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2017,,0.26134699,0.25193276,0.55811686,0.49423955,0.97510278,0.78751871,0.8859757,0.7246901,0.3756158,0.2167548,0.4875354,0.0926346,0.085062,0.117087,0.1999109,0.1153605,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Jersey,2018,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2019,,0.26147236,0.26506766,0.54415958,0.48930539,0.94270188,0.67362881,0.79571285,0.62656215,0.29058914,0.15732016,0.56351581,0.09409263,0.08188676,0.09659196,0.21145387,0.13483937,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Jersey,2020,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2021,,0.19908339,0.18033374,0.51101752,0.46975209,0.95177572,0.67868456,0.80355559,0.64154925,0.2976749,0.19085963,0.50824103,0.06492564,0.07801217,0.06298165,0.20945117,0.11593948,0.36482555,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Jersey,2022,,,,,,,,,,,,,,,,,,,0,0,0,
New Jersey,2023,,0.2565836,0.2279223,0.5712183,0.5436478,0.9770966,0.697782,0.8209287,0.6680069,0.2623517,0.1335098,0.5663548,0.0878705,0.0920158,0.1119282,0.2326863,0.1387715,0.4245964,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Mexico,2000,0.1034791,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2001,0.019376926,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2002,-0.13155778,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2003,-0.032605432,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2004,-0.39375812,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2005,-0.1956621,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2006,-0.44217017,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2007,-0.2877621,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2008,-0.17633797,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2009,0.3491247,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2010,0.40549105,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New Mexico,2011,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2012,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2013,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2014,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2015,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2016,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2017,,0.27053585,0.22018929,0.44143208,0.44095466,0.97591039,0.69577369,0.8655164,0.6530395,0.2689356,0.2009949,0.4913743,0.1221467,0.0953354,0.1225264,0.1525547,0.1277137,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Mexico,2018,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2019,,0.27748398,0.26338741,0.4267782,0.47541095,0.9675947,0.63659619,0.78579994,0.66434406,0.28600783,0.20572252,0.53964134,0.1080011,0.10402336,0.10692144,0.19326837,0.16848232,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Mexico,2020,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2021,,0.19674798,0.20312318,0.44313866,0.46188433,0.9815966,0.60889322,0.83718454,0.66032022,0.24750775,0.20710486,0.54351447,0.09074703,0.12486175,0.08244639,0.13581958,0.20756494,0.34551779,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New Mexico,2022,,,,,,,,,,,,,,,,,,,0,0,0,
New Mexico,2023,,0.2025419,0.1908333,0.3737651,0.4769614,0.988205,0.6130272,0.8010169,0.6500532,0.2419373,0.2046279,0.5399778,0.0925307,0.0645885,0.0912288,0.1378476,0.1875549,0.3749662,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New York,2000,-0.48124006,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2001,-0.3428209,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2002,-0.33825877,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2003,-0.29822472,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2004,-0.374484,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2005,-0.41002175,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2006,-0.48349676,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2007,-0.4722245,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2008,-0.370304,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2009,-0.11884115,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2010,-0.07471633,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
New York,2011,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2012,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2013,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2014,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2015,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2016,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2017,,0.2528168,0.25816271,0.48389429,0.4527826,0.96665927,0.73939847,0.855072,0.7219647,0.3622894,0.2392143,0.4506881,0.1069947,0.1325347,0.1218112,0.2097878,0.1111442,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New York,2018,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2019,,0.22652851,0.21990095,0.45360457,0.44584969,0.97605481,0.67127917,0.84723699,0.68008395,0.27902682,0.18350259,0.51575567,0.07184894,0.08220932,0.08809593,0.18442125,0.11894185,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New York,2020,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2021,,0.21718866,0.24035216,0.47662515,0.45147087,0.96226142,0.67676699,0.86153251,0.70463536,0.3280468,0.20032793,0.55683174,0.10176432,0.12445267,0.08595312,0.20376996,0.17385941,0.30185951,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
New York,2022,,,,,,,,,,,,,,,,,,,0,0,0,
New York,2023,,0.2550391,0.2394091,0.4399939,0.5100803,0.9604568,0.7136781,0.8398138,0.7237164,0.3216264,0.1857922,0.5222987,0.0750862,0.0854178,0.0946931,0.241832,0.1601508,0.3922215,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Carolina,2000,-0.4601851,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2001,-0.6034974,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2002,-0.645136,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2003,-0.39129576,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2004,-0.6956486,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2005,-0.8149792,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2006,-1.235501,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2007,-1.1269634,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2008,-0.99793184,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2009,-0.711547,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2010,-0.66248596,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Carolina,2011,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2012,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2013,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2014,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2015,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2016,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2017,,0.35051712,0.32228469,0.54684498,0.53669804,0.97268254,0.74797169,0.8829354,0.7309299,0.3461189,0.1957815,0.5938,0.1091805,0.0783319,0.0999095,0.2492981,0.1442038,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Carolina,2018,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2019,,0.3038213,0.26073795,0.49899212,0.48654672,0.9674202,0.67520113,0.8147749,0.64105203,0.27576665,0.14443646,0.49430739,0.08296738,0.06329279,0.08089007,0.21950543,0.10415863,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Carolina,2020,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2021,,0.2282671,0.24778925,0.47601488,0.48425029,0.97749516,0.68886905,0.81617164,0.69406903,0.30371981,0.18328516,0.59252708,0.0663124,0.06915701,0.06227292,0.19555747,0.16110736,0.37244956,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Carolina,2022,,,,,,,,,,,,,,,,,,,0,0,0,
North Carolina,2023,,0.2488197,0.2075656,0.4644727,0.4926466,0.9592662,0.6719733,0.8151438,0.6206004,0.2595355,0.1403145,0.4992506,0.0687617,0.0629452,0.0858877,0.2330959,0.1908364,0.3814309,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index
North Dakota,2000,0.47298247,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2001,0.49062276,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2002,0.386986,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2003,1.4730353,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2004,0.38307875,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2005,0.18834068,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2006,-0.50083214,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2007,0.09975389,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2008,-0.22045925,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2009,0.14963807,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2010,-0.010279079,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states
North Dakota,2011,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2012,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2013,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2014,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2015,,,,,,,,,,,,,,,,,,,0,0,0,
North Dakota,2016,,,,,,,,,,,,,,,,,,,0,0,0,
